"Name","Tags","Runtime","Created","Notes","State","alpha","env","learning_rate","timesteps","weight_decay","epoch","global_step","test/loss","test/models[0]/loc-norm","test/models[0]/scale-norm","test/nll","test/nll_weight","test/vae","train/loss","train/models[0]/loc-norm","train/models[0]/scale-norm","train/nll","train/nll_weight","train/vae","val/loss","val/models[0]/loc-norm","val/models[0]/scale-norm","val/nll","val/nll_weight","val/vae"
"golden-monkey-941","exp1, new loss","2213","2020-10-05T18:45:09.000Z","-","finished","0","Hopper-v3","0.001","64000","0","72","25550","8.16771411895752","1.5787200927734375","0.9554431438446044","81734.8984375","0","8.16771411895752","6.2247185707092285","1.6714954376220703","0.9164313077926636","90317.1328125","0","6.2247185707092285","9.432361602783203","1.588680624961853","0.957253634929657","300292.9375","0","9.432361602783203"
"fancy-star-931","exp1, new loss","2272","2020-10-05T17:18:50.000Z","-","finished","0.001","Hopper-v3","0.001","24000","0","161","21384","8.691105842590332","8.88900089263916","1.24833083152771","751.4896240234375","0.0010000000474974513","7.947562217712402","9.284085273742676","8.779074668884277","1.2441465854644775","744.1851196289062","0.0010000001639127731","8.54844856262207","10.13225555419922","8.798873901367188","1.2445378303527832","739.85009765625","0.0010000000474974513","9.401806831359863"
"happy-cloud-955","exp1, new loss","2335","2020-10-05T21:14:44.000Z","-","finished","0.001","Hopper-v3","0.001","104000","0","51","29588","2.74999475479126","0.958195984363556","0.7941226959228516","73.67451477050781","0.0010000000474974513","2.678999185562134","4.26648473739624","1.0109668970108032","0.8244192004203796","66.12240600585938","0.0010000000474974513","4.204566478729248","4.379095077514648","0.9571425318717957","0.7949044108390808","73.40029907226562","0.0010000000474974513","4.310004234313965"
"dainty-firebrand-940","exp1, new loss","2355","2020-10-05T18:44:14.000Z","-","finished","0.001","Hopper-v3","0.001","54000","0","91","27232","3.5411977767944336","1.655045509338379","0.6702052354812622","56.39393997192383","0.0010000000474974513","3.4882919788360596","4.139251232147217","1.6494463682174685","0.6419792175292969","71.33644104003906","0.0010000000474974513","4.071986198425293","4.278190612792969","1.6382296085357666","0.669454038143158","57.566043853759766","0.0010000001639127731","4.224849700927734"
"jolly-planet-949","exp1, new loss","2401","2020-10-05T20:09:16.000Z","-","finished","0.001","Hopper-v3","0.001","84000","0","64","29900","2.461448907852173","1.3902692794799805","0.6353116035461426","66.13654327392578","0.0010000001639127731","2.397710084915161","2.9018938541412354","1.389392375946045","0.6437041163444519","58.93060302734375","0.0010000000474974513","2.845808982849121","2.9806807041168213","1.4078816175460815","0.6351571083068848","61.04532623291016","0.0010000001639127731","2.922557592391968"
"glad-resonance-946","exp1, new loss","2536","2020-10-05T19:28:16.000Z","-","finished","0.001","Hopper-v3","0.001","74000","0","73","29970","3.275585889816284","1.2174286842346191","0.7610289454460144","68.05247497558594","0.0010000000474974513","3.2107441425323486","3.3882834911346436","1.1580002307891846","0.754123330116272","78.71268463134766","0.0010000000474974513","3.3128838539123535","3.803582191467285","1.220380425453186","0.7595763206481934","67.42233276367188","0.0010000000474974513","3.739900112152099"
"fresh-donkey-950","exp1, new loss","2667","2020-10-05T20:10:36.000Z","-","finished","0","Hopper-v3","0.001","94000","0","64","33475","3.3133440017700195","1.2266947031021118","0.49563413858413696","5925.2470703125","0","3.3133440017700195","2.9197981357574463","1.1530390977859497","0.5449367165565491","7434.46533203125","0","2.9197981357574463","4.288178443908691","1.2337300777435305","0.4987057149410248","5492.3984375","0","4.288178443908691"
"robust-morning-951","exp1, new loss","2721","2020-10-05T20:29:18.000Z","-","finished","1","Hopper-v3","0.001","94000","0","103","53560","-39.98771286010742","2.344048976898194","0.8881180882453918","-39.98771286010742","1","519.5474853515625","-46.23136520385742","2.324821710586548","0.8798699378967285","-46.23136520385742","1","428.0415954589844","-39.76156997680664","2.3345792293548584","0.8995944857597351","-39.76156997680664","1","581.1812133789062"
"eternal-dew-932","exp1, new loss","2734","2020-10-05T17:19:58.000Z","-","finished","0","Hopper-v3","0.001","34000","0","135","25296","9.469594955444336","16.9266414642334","0.4566486179828644","32180164871847936","0","9.469594955444336","11.738272666931152","17.080820083618164","0.47211045026779175","31285201061543936","0","11.738272666931152","11.216564178466797","17.033018112182617","0.47247523069381714","31009376114311170","0","11.216564178466797"
"sage-sound-953","exp1, new loss","2774","2020-10-05T20:49:26.000Z","-","finished","0","Hopper-v3","0.001","104000","0","61","35278","3.067678689956665","0.9959090352058412","0.6077538728713989","12835.01953125","0","3.067678689956665","3.76935076713562","0.9648968577384948","0.5451421737670898","42753.51171875","0","3.76935076713562","3.3074445724487305","0.9930189847946168","0.6068453192710876","21087.759765625","0","3.3074445724487305"
"glamorous-puddle-944","exp1, new loss","2824","2020-10-05T19:22:07.000Z","-","finished","0","Hopper-v3","0.001","74000","0","82","33615","4.017443656921387","1.3235362768173218","0.4932967126369476","29438.841796875","0","4.017443656921387","3.004786491394043","1.28612220287323","0.5040187835693359","19802.99609375","0","3.004786491394043","3.874390125274658","1.3218291997909546","0.49126502871513367","35271.51953125","0","3.874390125274658"
"scarlet-snowball-938","exp1, new loss","2871","2020-10-05T18:05:36.000Z","-","finished","0","Hopper-v3","0.001","54000","0","91","27232","3.632447242736816","1.5062443017959597","0.45921191573143005","119907.1171875","0","3.632447242736816","4.106968402862549","1.4934182167053225","0.45694541931152344","71275.71875","0","4.106968402862549","4.354930400848389","1.492212176322937","0.4588017761707306","165131.703125","0","4.354930400848389"
"mild-pond-952","exp1, new loss","3082","2020-10-05T20:38:09.000Z","-","finished","0.001","Hopper-v3","0.001","94000","0","75","39140","4.374314308166504","1.2839919328689575","0.6479167938232422","60.20301055908203","0.0010000000474974513","4.318429946899414","3.961662530899048","1.27604877948761","0.6480618715286255","66.35079193115234","0.0010000001639127731","3.899211168289185","4.966717720031738","1.2804185152053833","0.6490867137908936","60.50162506103515","0.0010000000474974513","4.911127090454102"
"autumn-wood-935","exp1, new loss","3157","2020-10-05T17:51:28.000Z","-","finished","0","Hopper-v3","0.001","44000","0","118","28679","19.29088973999023","23.113677978515625","0.4325638115406037","39463392171261950","0","19.29088973999023","11.638395309448242","23.2337589263916","0.45482587814331055","44131583535349760","0","11.638395309448242","20.347814559936523","23.051816940307617","0.4384627640247345","36448307949600770","0","20.347814559936523"
"radiant-wildflower-947","exp1, new loss","3308","2020-10-05T19:42:56.000Z","-","finished","0","Hopper-v3","0.001","84000","0","86","40020","2.2287800312042236","1.3501522541046145","0.3625933229923248","32446.767578125","0","2.2287800312042236","2.891057014465332","1.3781869411468506","0.36629149317741394","160377.6875","0","2.891057014465332","2.7689170837402344","1.3588769435882568","0.3649672567844391","351283.3125","0","2.7689170837402344"
"usual-dawn-954","exp1, new loss","3523","2020-10-05T20:55:08.000Z","-","failed","1","Hopper-v3","0.001","104000","0","121","69418","","","","","","","-47.486289978027344","2.3544657230377197","0.9340888261795044","-47.486289978027344","1","934.4591674804688","-48.16095733642578","2.334517478942871","0.9144188165664672","-48.16095733642578","1","841.3360595703125"
"swift-dragon-937","exp1, new loss","4176","2020-10-05T18:04:04.000Z","-","finished","0.001","Hopper-v3","0.001","44000","0","174","42175","9.518054962158203","13.172061920166016","1.4900543689727783","542.435302734375","0.0010000000474974513","8.984604835510254","10.118200302124023","13.119976043701172","1.4614932537078855","581.048583984375","0.0010000000474974513","9.546698570251465","11.79155158996582","13.145686149597168","1.4888813495635986","546.7423706054688","0.0010000000474974513","11.256064414978027"
